date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,change_abs,change_pct,return_simple,return_log,rolling_volatility,drawdown,rolling_max_drawdown,rolling_sharpe,ma_7,ma_30,ma_signal,ma_crossover,vol_regime
2020-06-12,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,22610564515,0.0,0.0,BTC-USD,160.1533203125,1.7182559759992968,0.01706353064227928,0.01691958379014404,,-0.06751319698062186,-0.08315776259275631,2.3420609381740647,9664.634486607143,,,0,unknown
2020-06-13,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,17564322315,0.0,0.0,BTC-USD,-5.4580078125,-0.05756945648314587,-0.0005871213994007585,-0.0005872938226618028,,-0.06806067993733333,-0.08315776259275631,2.263118731108413,9639.1484375,,,0,unknown
2020-06-14,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,18991732746,0.0,0.0,BTC-USD,-90.765625,-0.9576904311842898,-0.009338962291258746,-0.009382843818570023,,-0.07676402610513999,-0.08315776259275631,1.9092267399663927,9585.996372767857,,,0,unknown
2020-06-15,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,26699704768,0.0,0.0,BTC-USD,64.6669921875,0.6889702745726385,0.006808938469139436,0.006785862337686215,,-0.07047776916639381,-0.08315776259275631,2.071157459363654,9540.169642857143,,,0,unknown
2020-06-16,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,21565537209,0.0,0.0,BTC-USD,83.7578125,0.8859260694653713,0.009239764861221245,0.00919733936802677,,-0.061889202320213554,-0.08315776259275631,2.297478144208073,9503.358816964286,,,0,unknown
2020-06-17,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,20177709879,0.0,0.0,BTC-USD,-53.529296875,-0.5614695682858912,-0.006056760681470541,-0.006075177257296805,,-0.06757111491446344,-0.08315776259275631,2.0687180574059703,9447.667410714286,,,0,unknown
2020-06-18,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003,0.0,0.0,BTC-USD,-69.7265625,-0.7353906762967827,-0.007216479234543938,-0.00724264397501192,,-0.07429996860137222,-0.08315776259275631,1.8175000571811983,9460.53306361607,,,0,unknown
2020-06-19,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107,0.0,0.0,BTC-USD,-122.275390625,-1.2993790771637732,-0.013156009327927487,-0.013243316204145586,,-0.08647848684931525,-0.08647848684931525,1.408550460832546,9432.986607142857,,,0,unknown
2020-06-20,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,17130541557,0.0,0.0,BTC-USD,41.380859375,0.4453884157178575,0.004771982890003024,0.004760633072752032,,-0.08211917781891054,-0.08647848684931525,1.5109206142239116,9412.567103794643,,,0,unknown
2020-06-21,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,15324301169,0.0,0.0,BTC-USD,-27.296875,-0.292541949031431,-0.0030764990320015784,-0.003081241183796443,,-0.08494303727984343,-0.08647848684931525,1.401179843033702,9400.68736049107,,,0,unknown
2020-06-22,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,21104009514,0.0,0.0,BTC-USD,347.802734375,3.739446419134878,0.03709174751916078,0.03642039931563134,,-0.051001975452977355,-0.08647848684931525,2.2711120289830955,9428.975306919643,,,0,unknown
2020-06-23,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,17006433272,0.0,0.0,BTC-USD,-14.41796875,-0.14950077636308073,-0.0019753474772544743,-0.0019773010491619188,,-0.05287657630668574,-0.08647848684931525,2.1825640844181176,9442.065848214286,9515.56689453125,-1.0,0,unknown
2020-06-24,9632.1494140625,9680.3671875,9278.2333984375,9313.6103515625,18961716076,0.0,0.0,BTC-USD,-318.5390625,-3.307040296062554,-0.03282025643027875,-0.033370923273779836,0.14735679494067663,-0.08396140994342383,-0.08647848684931525,1.3057422277290176,9418.259486607143,9529.12275390625,-1.0,0,medium
2020-06-25,9314.126953125,9340.1611328125,9095.32421875,9264.8134765625,18616048626,0.0,0.0,BTC-USD,-49.3134765625,-0.5294481899450033,-0.005239308190707503,-0.005253081495321345,0.14718695452978123,-0.08876081843131145,-0.08876081843131145,1.1618119412443426,9397.255580357143,9543.448111979167,-1.0,0,medium
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,18341465837,0.0,0.0,BTC-USD,-98.0771484375,-1.059034663083651,-0.010998117562784016,-0.011059043986902698,0.142536817282516,-0.09878273407801896,-0.09878273407801896,0.8888130946703046,9379.384068080357,9542.844791666666,-1.0,0,medium
2020-06-27,9167.82421875,9207.810546875,8998.216796875,9045.390625,17273093144,0.0,0.0,BTC-USD,-122.43359375,-1.3354705634473147,-0.012826410118569775,-0.012909378740095026,0.13772490560863987,-0.11034211633667046,-0.11034211633667046,0.5844904353746536,9338.391183035714,9526.832779947918,-1.0,0,medium
2020-06-28,9048.4609375,9197.546875,8975.525390625,9143.58203125,14560870760,0.0,0.0,BTC-USD,95.12109375,1.0512405856313616,0.010855408054862181,0.010796911071170564,0.13801920892672062,-0.10068451698027991,-0.11034211633667046,0.8138487107941459,9315.52720424107,9516.981380208334,-1.0,0,medium
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,16460547078,0.0,0.0,BTC-USD,50.8251953125,0.5560725645581602,0.005170015512075743,0.0051566968672220465,0.13502486648207682,-0.09603504198281809,-0.11034211633667046,0.9144121518674168,9250.1181640625,9499.996061197917,-1.0,0,medium
2020-06-30,9185.5810546875,9217.8359375,9084.837890625,9137.9931640625,15735797744,0.0,0.0,BTC-USD,-47.587890625,-0.5180716423019901,-0.005751513982724221,-0.005768117633966839,0.1329759622193865,-0.10123420907874658,-0.11034211633667046,0.777984020567596,9179.880301339286,9489.227213541666,-1.0,0,medium
2020-07-01,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,15971550355,0.0,0.0,BTC-USD,82.33984375,0.9002840107975141,0.00988532488788163,0.00983678469207803,0.10843589596668882,-0.092349617237376,-0.11034211633667046,0.9746085656733089,9167.696707589286,9457.9291015625,-1.0,0,low
2020-07-02,9231.1396484375,9274.962890625,9036.623046875,9123.41015625,16338916796,0.0,0.0,BTC-USD,-107.7294921875,-1.1670226677345816,-0.011368806022981404,-0.011433924918011266,0.08975825941156852,-0.10266851837568913,-0.11034211633667046,0.723018377489873,9147.49623325893,9444.382649739584,-1.0,0,low
2020-07-03,9124.8427734375,9202.3447265625,9058.794921875,9087.3037109375,13078970999,0.0,0.0,BTC-USD,-37.5390625,-0.4113940747480773,-0.00395756024273064,-0.003965412107265914,0.08849743396851581,-0.10621976177191605,-0.11034211633667046,0.6326153879973052,9136.69419642857,9425.402180989584,-1.0,0,low
2020-07-04,9084.2333984375,9183.2958984375,9053.6298828125,9132.48828125,12290528515,0.0,0.0,BTC-USD,48.2548828125,0.5311937804328091,0.004972274697731871,0.004959953765059784,0.08709327351565907,-0.10177564090804181,-0.11034211633667046,0.7250282206857712,9149.13671875,9403.13056640625,-1.0,0,low
2020-07-05,9126.0908203125,9162.18359375,8977.015625,9073.9423828125,12903406143,0.0,0.0,BTC-USD,-52.1484375,-0.5714214171957398,-0.00641072801130238,-0.006431364974036432,0.08639024019053021,-0.10753391296730674,-0.11034211633667046,0.5877459189329186,9139.188197544643,9383.410872395832,-1.0,0,low
2020-07-06,9072.849609375,9375.474609375,9058.6640625,9375.474609375,17889263252,0.0,0.0,BTC-USD,302.625,3.3355011162898234,0.0332305643833104,0.032690364054528694,0.09329722275176482,-0.07787676120224563,-0.11034211633667046,1.2072260737928286,9165.5625,9374.137369791666,-1.0,0,low
2020-07-07,9349.1611328125,9360.6171875,9201.8154296875,9252.27734375,13839652595,0.0,0.0,BTC-USD,-96.8837890625,-1.0362832310427248,-0.01314037643510968,-0.013227475028494522,0.09326779496195864,-0.08999380767961063,-0.11034211633667046,0.9391419128192385,9181.88881138393,9357.251529947916,-1.0,0,low
2020-07-08,9253.0205078125,9450.3359375,9249.5,9428.3330078125,19702359883,0.0,0.0,BTC-USD,175.3125,1.8946515881163382,0.019028359994139876,0.01884958505462196,0.09550295283845138,-0.07267788225524174,-0.11034211633667046,1.276454741255008,9210.461356026786,9345.81298828125,-1.0,0,low
2020-07-09,9427.994140625,9431.37890625,9234.9990234375,9277.9677734375,18000702524,0.0,0.0,BTC-USD,-150.0263671875,-1.5912861733869774,-0.015948231171979632,-0.016076772716190905,0.09657183541910763,-0.08746702975992493,-0.11034211633667046,0.9629138832178972,9232.541015625,9328.555240885416,-1.0,0,low
2020-07-10,9273.357421875,9287.4716796875,9118.001953125,9278.8076171875,16860035605,0.0,0.0,BTC-USD,5.4501953125,0.05877262208877541,9.052022711308894e-05,9.051613040455209e-05,0.09611864295560807,-0.08738442706821048,-0.11034211633667046,0.954239647620828,9259.898716517857,9308.845670572917,-1.0,0,low
2020-07-11,9277.51171875,9293.5322265625,9199.4853515625,9240.3466796875,13249910444,0.0,0.0,BTC-USD,-37.1650390625,-0.4005927471628935,-0.004145030168397623,-0.004153644618958577,0.07858577059906836,-0.09116724615016225,-0.11034211633667046,0.8695611687550956,9275.307059151786,9306.131184895834,-1.0,0,low
2020-07-12,9241.0546875,9319.4189453125,9197.4501953125,9276.5,14452361907,0.0,0.0,BTC-USD,35.4453125,0.3835634967937744,0.003912550206798482,0.0039049160883403893,0.07667546084797203,-0.08761139237114202,-0.11034211633667046,0.9297661323374905,9304.243861607143,9299.3197265625,1.0,2,low
2020-07-13,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,17519821266,0.0,0.0,BTC-USD,-33.5908203125,-0.3620790963401769,-0.003545059255915528,-0.003551357868856212,0.0767307099136299,-0.09084586404960848,-0.11034211633667046,0.8579221125024907,9285.406668526786,9291.597623697917,-1.0,-2,low
2020-07-14,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,18085038362,0.0,0.0,BTC-USD,4.5107421875,0.04882440886420408,-4.331537576462985e-05,-4.331631390260929e-05,0.07621318192900119,-0.09088524440263512,-0.11034211633667046,0.8487061693744095,9284.111886160714,9286.81181640625,-1.0,0,low
2020-07-15,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,15844731575,0.0,0.0,BTC-USD,-49.060546875,-0.5308492880640908,-0.005450155524782674,-0.005465061808117076,0.07599583378384231,-0.09584006121051558,-0.11034211633667046,0.7462603251139489,9250.46958705357,9278.21630859375,-1.0,0,low
2020-07-16,9191.98046875,9214.3125,9088.947265625,9132.2275390625,15713967523,0.0,0.0,BTC-USD,-59.7529296875,-0.6500550114378745,-0.006593108913667822,-0.006614939463274875,0.07547323521044788,-0.10180128616232986,-0.11034211633667046,0.6263966499788846,9229.64955357143,9264.68974609375,-1.0,0,low
2020-07-17,9131.8125,9182.25390625,9089.2021484375,9151.392578125,13944570749,0.0,0.0,BTC-USD,19.580078125,0.21441612084128972,0.002098616025556055,0.002096417007004295,0.07538845810286743,-0.09991631194733641,-0.11034211633667046,0.655851820536783,9211.44740513393,9253.727669270833,-1.0,0,low
2020-07-18,9151.18359375,9230.9833984375,9100.82421875,9159.0400390625,12252601475,0.0,0.0,BTC-USD,7.8564453125,0.08585168499805566,0.0008356608977502233,0.0008353119275824921,0.07514061039459355,-0.09916414720452804,-0.11034211633667046,0.6637953447640904,9199.83217075893,9245.3009765625,-1.0,0,low
2020-07-19,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,12939002784,0.0,0.0,BTC-USD,27.8115234375,0.30368536409080255,0.002923597193133398,0.0029193317943758054,0.0741226083598818,-0.0965304660338212,-0.11034211633667046,0.7060712473429738,9186.877511160714,9241.894270833332,-1.0,0,low
2020-07-20,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,13755604146,0.0,0.0,BTC-USD,-22.9892578125,-0.2502308212175668,-0.0023499201650132306,-0.0023526855605594836,0.07396235766821796,-0.0986535473101634,-0.11034211633667046,0.6612488260101959,9175.537109375,9236.290625,-1.0,0,low
2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956,0.0,0.0,BTC-USD,212.373046875,2.3178467377535528,0.02298678850016933,0.022726572419009328,0.07753560389729572,-0.07793448703680417,-0.11034211633667046,1.0182065185938451,9194.34765625,9238.665885416667,-1.0,0,low
2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,16532254884,0.0,0.0,BTC-USD,150.283203125,1.603007140980671,0.016050921443329758,0.015923467431184803,0.06967814251673422,-0.06313448592262838,-0.11034211633667046,1.2595424915528552,9241.85142299107,9234.554069010417,1.0,2,low
2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,18146399002,0.0,0.0,BTC-USD,53.9306640625,0.5660739214126417,0.00584848921034431,0.005831453188377249,0.06992823663933499,-0.057655238072003234,-0.11034211633667046,1.3404306408656432,9305.972098214286,9232.934537760417,1.0,0,low
2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,16552768325,0.0,0.0,BTC-USD,-48.6220703125,-0.5072452768138611,-0.004611142289210002,-0.004621806400934839,0.06144470457485709,-0.06200052385474486,-0.11034211633667046,1.256605535040599,9361.043526785714,9240.377278645834,1.0,0,low
2020-07-25,9539.4853515625,9704.556640625,9530.2119140625,9677.11328125,16610070933,0.0,0.0,BTC-USD,137.6279296875,1.4427186018473996,0.014702976045533722,0.014595935230040647,0.06262497909640727,-0.04820914002625809,-0.11034211633667046,1.4683876325688583,9435.053989955357,9254.12060546875,1.0,0,low
2020-07-26,9680.234375,10023.8076171875,9652.84765625,9905.1669921875,20507998997,0.0,0.0,BTC-USD,224.9326171875,2.3236278014962837,0.023566295475673238,0.023292897324558883,0.06497488108680992,-0.0257789553890716,-0.11034211633667046,1.799449767387849,9537.81821986607,9278.862239583334,1.0,0,low
2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,35359749590,0.0,0.0,BTC-USD,1085.6552734375,10.960438208121646,0.1096100707382146,0.10400866598506177,0.1236431393652852,0.0,-0.11034211633667046,2.847979318428806,9798.767020089286,9343.711653645832,1.0,0,low
2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,28766551142,0.0,0.0,BTC-USD,-104.640625,-0.9497705303272511,-0.007101328925793737,-0.007126663372121388,0.12432815098563733,-0.007101328925793737,-0.11034211633667046,2.733976186318624,10018.472098214286,9402.686360677084,1.0,0,low
2020-07-29,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,24617249715,0.0,0.0,BTC-USD,187.5146484375,1.7182759450137381,0.017194865809297744,0.01704870717725163,0.12481068789808572,0.0,-0.11034211633667046,2.9165210972140105,10243.487025669643,9466.34013671875,1.0,0,low
2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,22857247901,0.0,0.0,BTC-USD,11.380859375,0.10253180716313212,0.0009680757576464583,0.0009676074745081875,0.12430538069069913,0.0,-0.11034211633667046,2.906144402179049,10462.078683035714,9532.11416015625,1.0,0,low
2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,23160469766,0.0,0.0,BTC-USD,213.255859375,1.9194582404840141,0.0191025870102548,0.01892242337372686,0.12488436932017985,0.0,-0.11034211633667046,3.104811046317337,10717.30357142857,9601.952213541666,1.0,0,low
2020-08-01,11322.5703125,11794.775390625,11239.6826171875,11759.5927734375,26075670303,0.0,0.0,BTC-USD,437.0224609375,3.8597460547896243,0.03851523428168302,0.03779203373214687,0.12720161590847498,0.0,-0.11034211633667046,3.486177317720537,11014.80064174107,9689.824967447918,1.0,0,medium
2020-08-02,11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,27410067336,0.0,0.0,BTC-USD,-705.150390625,-5.996806736995966,-0.060034265575901635,-0.061911857122825646,0.14421712709770979,-0.060034265575901635,-0.11034211633667046,2.6260220517919883,11178.864536830357,9755.36865234375,1.0,0,medium
2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,20271713443,0.0,0.0,BTC-USD,202.580078125,1.8343383159638509,0.017436321777176023,0.017286053356239672,0.1445851021726197,-0.04364472057096336,-0.11034211633667046,2.7928113640517425,11215.361049107143,9825.8306640625,1.0,0,medium
2020-08-04,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,21250197042,0.0,0.0,BTC-USD,-40.310546875,-0.35843694469105547,-0.00359726129861071,-0.0036037470015529804,0.1443364476145809,-0.047084980405375454,-0.11034211633667046,2.732527394978495,11257.228097098214,9896.895670572916,1.0,0,medium
2020-08-05,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,24411254471,0.0,0.0,BTC-USD,543.19921875,4.8483379914867575,0.04828976175167332,0.04716003790353572,0.14786840673867038,-0.0010689411395600201,-0.11034211633667046,3.1635680016868735,11349.593052455357,9975.947265625,1.0,0,medium
2020-08-06,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,23400740340,0.0,0.0,BTC-USD,29.90234375,0.2544908238687459,0.002788023660583505,0.002784144331385825,0.1463756269416986,0.0,-0.11034211633667046,3.171329419409615,11445.1015625,10060.197135416667,1.0,0,medium
2020-08-07,11778.89453125,11898.0380859375,11408.59375,11601.47265625,23132312867,0.0,0.0,BTC-USD,-177.421875,-1.5062693237407876,-0.01513618086086388,-0.015251902049187646,0.14779385151122681,-0.01513618086086388,-0.11034211633667046,2.980122932714863,11484.816685267857,10132.635123697917,1.0,0,medium
2020-08-08,11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,17572057837,0.0,0.0,BTC-USD,149.4921875,1.2882200489890527,0.013151196120374076,0.013065469924046941,0.14591571040555046,-0.00218404362350455,-0.11034211633667046,3.0932198798764885,11484.02427455357,10215.171061197916,1.0,0,medium
2020-08-09,11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,17489608833,0.0,0.0,BTC-USD,-61.5859375,-0.5247016375127392,-0.006662100973708895,-0.006684391826167338,0.14646150384159054,-0.008831594278062682,-0.11034211633667046,3.0011383013651143,11572.89927455357,10295.068782552084,1.0,0,medium
2020-08-10,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,26114112569,0.0,0.0,BTC-USD,215.8544921875,1.8508809677586557,0.017332698670629254,0.01718420090459035,0.14619002622451774,0.0,-0.11034211633667046,3.1517357451335295,11663.151088169643,10382.994270833333,1.0,0,medium
2020-08-11,11881.6474609375,11932.7109375,11195.708984375,11410.525390625,27039782640,0.0,0.0,BTC-USD,-471.1220703125,-3.9651241282943013,-0.03936534391564839,-0.04016111286278769,0.1538724303676361,-0.03936534391564839,-0.11034211633667046,2.6808348163668803,11692.384347098214,10454.128450520833,1.0,0,medium
2020-08-12,11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,25064548486,0.0,0.0,BTC-USD,180.337890625,1.5812737240081118,0.015284938573538076,0.015169300755772669,0.1536518731672214,-0.02468210220578715,-0.11034211633667046,2.8099696144503157,11669.228934151786,10532.1724609375,1.0,0,medium
2020-08-13,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,27522199497,0.0,0.0,BTC-USD,195.732421875,1.6890367333255971,0.017195015111304723,0.017048853955416797,0.15369408723510541,-0.007911496214889735,-0.11034211633667046,2.9544043903282877,11669.85239955357,10616.869921875,1.0,0,medium
2020-08-14,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,24237958589,0.0,0.0,BTC-USD,-3.7880859375,-0.03217697785761053,-0.0012955213149429268,-0.001296361228177031,0.15335979300718655,-0.009196768017853185,-0.11034211633667046,2.9230374295077683,11693.76646205357,10702.737727864584,1.0,0,medium
2020-08-15,11768.697265625,11963.203125,11768.697265625,11865.6982421875,23354924400,0.0,0.0,BTC-USD,97.0009765625,0.8242286667176715,0.008227394765919493,0.008193734253123777,0.15255112056553674,-0.0010450386929872213,-0.11034211633667046,2.983747224430673,11709.716796875,10793.85341796875,1.0,0,medium
2020-08-16,11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,20583375490,0.0,0.0,BTC-USD,26.1181640625,0.22009653798720583,0.0022843551383793237,0.0022817499658520377,0.1525423747236416,0.0,-0.11034211633667046,2.9876649388891794,11740.726004464286,10885.2337890625,1.0,0,medium
2020-08-17,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,28227687027,0.0,0.0,BTC-USD,358.744140625,3.015756963584895,0.03040482644811049,0.029951760409884235,0.15373870722435604,0.0,-0.11034211633667046,3.2347687614991054,11794.481863839286,10988.412532552084,1.0,0,medium
2020-08-18,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,26043227672,0.0,0.0,BTC-USD,-260.662109375,-2.127524750833756,-0.021475461465219614,-0.02170941475499902,0.15682592837612813,-0.021475461465219614,-0.11034211633667046,2.994968320923868,11877.440150669643,11081.926399739583,1.0,0,medium
2020-08-19,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,24502851117,0.0,0.0,BTC-USD,-232.6015625,-1.9398198468791317,-0.019426708460436926,-0.01961788699136637,0.15905333376615421,-0.040484972396718444,-0.11034211633667046,2.7830295935949785,11902.20424107143,11168.394791666668,1.0,0,medium
2020-08-20,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,20175242945,0.0,0.0,BTC-USD,116.8720703125,0.9936833763763124,0.01021312934149976,0.01016132774175868,0.15838132089116697,-0.03068532131469337,-0.11034211633667046,2.8592850949687394,11915.666294642857,11251.844270833333,1.0,0,medium
2020-08-21,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,23762425999,0.0,0.0,BTC-USD,-285.537109375,-2.4039103850096097,-0.024067507803910648,-0.024361862793125022,0.16140648779325917,-0.05401430990839706,-0.11034211633667046,2.6046813514168785,11890.46888950893,11320.748470052084,1.0,0,medium
2020-08-22,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,20224191306,0.0,0.0,BTC-USD,96.34765625,0.8316243842789107,0.007706363621583279,0.007676821280393403,0.16140372937903746,-0.04672420019973689,-0.11034211633667046,2.6587852301662265,11864.20131138393,11390.773567708333,1.0,0,medium
2020-08-23,11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,18482062658,0.0,0.0,BTC-USD,-14.8486328125,-0.12713201135550986,-0.0014533293195752028,-0.0014543864269716935,0.16119867775794397,-0.048109623869228124,-0.11034211633667046,2.630588188144104,11831.636160714286,11461.705403645834,1.0,0,medium
2020-08-24,11663.689453125,11807.6318359375,11623.25,11774.595703125,20681511755,0.0,0.0,BTC-USD,110.90625,0.9508676516613308,0.00940844236539995,0.009364458635234827,0.1610287473999629,-0.03915381812722274,-0.11034211633667046,2.698693358503922,11763.092354910714,11531.621484375,1.0,0,medium
2020-08-25,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,26301509932,0.0,0.0,BTC-USD,-407.4541015625,-3.4607468135570585,-0.034690018052305094,-0.035306004408532356,0.1652983869812639,-0.07248558952187778,-0.11034211633667046,2.345291160432066,11673.792550223214,11580.32041015625,1.0,0,medium
